"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","arinaldi"
"Cmdline:","dstat --output Baseline2/2.1/Get/dstat16_2.csv 5 15",,,,"Date:","02 Dec 2017 11:39:14 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
3.264,4.229,90.350,0.587,1.571,0.0,28793.339,8295098.306,0.0,0.0,0.0,0.0,2016.455,2341.506
2.196,2.794,93.513,0.299,1.198,0.0,0.0,6553.600,5360358.800,400238.400,0.0,0.0,1594.600,2101.800
2.202,2.903,93.694,0.100,1.101,0.0,0.0,2457.600,5188627.0,387383.600,0.0,0.0,1493.600,2010.800
2.098,2.797,93.307,0.599,1.199,0.0,0.0,4096.0,5303457.200,395922.600,0.0,0.0,1506.400,2038.600
2.200,2.800,93.800,0.100,1.100,0.0,0.0,13926.400,5258414.400,392484.0,0.0,0.0,1506.400,2049.400
2.102,2.803,93.794,0.200,1.101,0.0,0.0,4096.0,5204659.800,388779.800,0.0,0.0,1504.600,2017.800
2.198,2.697,93.706,0.300,1.099,0.0,0.0,3276.800,5278870.0,394011.600,0.0,0.0,1499.800,2017.400
2.200,2.800,93.700,0.200,1.100,0.0,0.0,4915.200,5333163.400,398177.400,0.0,0.0,1480.0,2009.200
2.200,2.800,93.600,0.300,1.100,0.0,0.0,4096.0,5248579.400,391801.400,0.0,0.0,1510.600,2012.800
2.202,2.803,93.794,0.100,1.101,0.0,0.0,2457.600,5303472.600,395927.800,0.0,0.0,1482.400,2008.0
2.302,2.803,93.594,0.200,1.101,0.0,0.0,2457.600,5289132.0,395044.800,0.0,0.0,1465.200,1985.800
2.198,2.697,93.706,0.200,1.199,0.0,0.0,4096.0,5238720.0,391095.0,0.0,0.0,1423.800,1879.0
2.200,2.800,93.700,0.200,1.100,0.0,0.0,2457.600,5287215.800,394662.0,0.0,0.0,1418.800,1897.800
2.100,2.700,93.800,0.300,1.100,0.0,0.0,2457.600,5281201.600,394262.400,0.0,0.0,1423.200,1890.800
2.400,3.0,93.100,0.200,1.300,0.0,0.0,4915.200,5195543.200,387852.800,0.0,0.0,1449.400,1894.800
2.102,2.703,93.894,0.200,1.101,0.0,0.0,4096.0,5280809.600,394419.400,0.0,0.0,1452.800,1945.600


"Host:","foraslvms1",,,,"User:","arinaldi"
"Cmdline:","dstat --output Baseline2/2.1/Get/dstat16_2.csv 5 15",,,,"Date:","02 Dec 2017 11:54:43 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
3.200,4.130,90.583,0.552,1.534,0.0,25772.642,7425277.134,0.0,0.0,0.0,0.0,1985.722,2355.537
2.096,2.595,93.912,0.299,1.098,0.0,0.0,4096.0,5140707.800,384263.200,0.0,0.0,1398.0,1770.400
2.002,2.703,93.894,0.300,1.101,0.0,0.0,2457.600,5128376.400,382878.800,0.0,0.0,1372.800,1843.400
