"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","arinaldi"
"Cmdline:","dstat --output Baseline2/2.2/Set/dstat4_1.csv 5 15",,,,"Date:","02 Dec 2017 12:57:34 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
1.557,2.367,94.815,0.548,0.712,0.0,17576.396,5216098.516,0.0,0.0,0.0,0.0,1139.633,1037.344
4.695,5.894,86.114,0.200,3.097,0.0,0.0,17203.200,558372.800,8468924.0,0.0,0.0,4144.200,4565.400
4.900,6.0,85.800,0.200,3.100,0.0,0.0,2457.600,576831.600,8746118.200,0.0,0.0,3973.800,4735.0
4.705,5.906,86.186,0.200,3.003,0.0,0.0,2457.600,559423.600,8486432.0,0.0,0.0,4058.600,4600.800
4.705,5.706,86.486,0.200,2.903,0.0,0.0,8192.0,546470.800,8288282.600,0.0,0.0,3900.600,4480.200
4.800,6.100,86.100,0.0,3.0,0.0,0.0,819.200,568969.600,8628736.600,0.0,0.0,4046.0,4710.200
4.795,5.794,86.314,0.200,2.897,0.0,0.0,3276.800,558002.800,8464183.400,0.0,0.0,3751.600,4609.400
4.505,5.606,86.687,0.200,3.003,0.0,0.0,6553.600,525949.200,7975102.600,0.0,0.0,4049.400,4470.800
4.695,5.794,86.214,0.300,2.997,0.0,0.0,4096.0,538695.200,8170891.400,0.0,0.0,4145.800,4605.600
4.605,5.606,86.687,0.200,2.903,0.0,0.0,4096.0,546769.600,8292922.400,0.0,0.0,3646.800,4528.600
4.705,5.606,86.587,0.200,2.903,0.0,0.0,2457.600,536409.600,8135729.800,0.0,0.0,3810.400,4456.400
4.505,5.606,86.887,0.200,2.803,0.0,0.0,2457.600,525946.0,7975254.600,0.0,0.0,3678.400,4531.600
4.800,6.200,85.700,0.200,3.100,0.0,0.0,2457.600,544476.400,8258037.600,0.0,0.0,4066.0,4643.0
4.595,5.794,86.314,0.200,3.097,0.0,0.0,3276.800,536572.400,8138192.800,0.0,0.0,3968.400,4520.800
