"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms8",,,,"User:","arinaldi"
"Cmdline:","dstat --output Baseline2/2.1/Set/dstat4_2.csv 5 15",,,,"Date:","02 Dec 2017 10:32:54 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
3.787,5.402,81.304,2.012,7.494,0.0,57151.042,11126028.497,0.0,0.0,0.0,0.0,1248.793,1463.303
0.0,0.398,98.008,1.394,0.199,0.0,0.0,5734.400,127393.200,8558.800,0.0,0.0,303.200,53.200
9.800,12.400,52.800,0.0,25.0,0.0,0.0,0.0,20466076.400,1350164.600,0.0,0.0,3501.200,4339.0
9.218,12.024,55.511,0.200,23.046,0.0,0.0,2457.600,21090617.800,1390184.0,0.0,0.0,3224.600,4093.0
9.218,13.226,52.505,0.0,25.050,0.0,0.0,819.200,21203608.600,1398013.200,0.0,0.0,3152.200,3996.0
10.379,13.573,46.906,0.998,28.144,0.0,0.0,7372.800,20036026.0,1321360.0,0.0,0.0,3155.200,3954.800
9.820,13.026,52.104,0.200,24.850,0.0,0.0,2457.600,21188569.600,1396692.0,0.0,0.0,3238.600,4098.200
10.400,13.600,50.600,0.0,25.400,0.0,0.0,819.200,20856096.400,1375326.600,0.0,0.0,3143.400,3989.0
10.0,12.800,48.600,0.200,28.400,0.0,0.0,4096.0,20685350.800,1363840.0,0.0,0.0,3193.0,3994.400
10.020,12.024,55.311,0.0,22.645,0.0,0.0,0.0,20807160.400,1371846.800,0.0,0.0,3298.0,4133.800
9.980,13.373,50.898,0.399,25.349,0.0,0.0,2457.600,20487004.0,1351112.0,0.0,0.0,3062.600,3889.200
10.400,13.0,50.0,0.0,26.600,0.0,0.0,0.0,20543573.600,1354146.0,0.0,0.0,3130.400,3918.600
9.619,11.824,56.914,0.200,21.443,0.0,0.0,2457.600,21525500.400,1419415.800,0.0,0.0,3074.400,4057.200
11.022,12.826,46.092,0.0,30.060,0.0,0.0,0.0,20204126.600,1332141.200,0.0,0.0,3197.600,4088.200
10.0,14.0,45.600,0.200,30.200,0.0,0.0,5734.400,20601351.200,1358304.800,0.0,0.0,3294.400,4179.400
