"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms8",,,,"User:","arinaldi"
"Cmdline:","dstat --output Baseline2/2.2/Get/dstat40_1.csv 5 15",,,,"Date:","02 Dec 2017 14:11:08 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
3.996,5.954,78.858,0.722,10.470,0.0,13263.390,2580473.032,0.0,0.0,0.0,0.0,1397.566,1409.328
1.603,3.808,90.782,0.401,3.407,0.0,0.0,5734.400,661071.400,8829947.800,0.0,0.0,1656.800,1703.400
1.793,4.582,89.442,0.398,3.785,0.0,0.0,5734.400,815845.800,10928827.400,0.0,0.0,1950.0,2040.400
1.800,4.400,89.400,0.800,3.600,0.0,0.0,6553.600,763928.600,10233881.400,0.0,0.0,1814.0,1858.400
2.0,4.800,88.800,0.600,3.800,0.0,0.0,2457.600,838187.200,11224359.600,0.0,0.0,1851.800,1959.200
1.804,4.609,89.379,0.601,3.607,0.0,0.0,3276.800,820449.200,10990630.800,0.0,0.0,1944.600,2010.400
1.804,4.810,89.579,0.0,3.808,0.0,0.0,0.0,830193.0,11111478.200,0.0,0.0,1800.400,1789.800
1.796,4.192,89.820,0.599,3.593,0.0,0.0,4096.0,743055.200,9956285.400,0.0,0.0,1650.200,1652.0
1.796,4.591,89.421,0.399,3.792,0.0,0.0,4915.200,820376.0,10990141.600,0.0,0.0,1820.600,1828.200
1.606,4.217,90.763,0.0,3.414,0.0,0.0,4096.0,758217.200,10144997.600,0.0,0.0,1564.600,1504.400
1.800,4.200,77.200,13.200,3.600,0.0,0.0,4096.0,803866.800,10770567.600,0.0,0.0,1648.0,1572.0
1.597,4.192,90.619,0.399,3.194,0.0,0.0,2457.600,741533.0,9928995.400,0.0,0.0,1563.800,1456.600
1.600,4.0,91.0,0.0,3.400,0.0,0.0,0.0,725746.200,9722585.800,0.0,0.0,1546.200,1460.200
1.400,3.600,91.0,1.0,3.0,0.0,0.0,3276.800,674042.800,9035865.600,0.0,0.0,1445.600,1347.0
1.603,4.208,89.980,0.802,3.407,0.0,0.0,3276.800,779256.400,10437873.600,0.0,0.0,1657.200,1605.400
1.600,4.400,90.400,0.0,3.600,0.0,0.0,0.0,777487.0,10415413.0,0.0,0.0,1708.600,1697.400


"Host:","foraslvms8",,,,"User:","arinaldi"
"Cmdline:","dstat --output Baseline2/2.2/Get/dstat40_1.csv 5 15",,,,"Date:","02 Dec 2017 14:26:37 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
3.872,5.830,79.528,0.711,10.059,0.0,12578.223,2447282.614,0.0,0.0,0.0,0.0,1395.930,1400.543
1.597,3.992,90.818,0.399,3.194,0.0,0.0,3276.800,720071.600,9624710.800,0.0,0.0,1491.400,1443.800
1.796,4.591,89.421,0.0,4.192,0.0,0.0,0.0,846842.400,11345456.0,0.0,0.0,1722.400,1639.800
1.603,4.409,89.780,0.601,3.607,0.0,0.0,2457.600,796982.400,10671140.200,0.0,0.0,1584.400,1465.0
1.796,4.391,90.020,0.0,3.792,0.0,0.0,819.200,822137.400,11011692.400,0.0,0.0,1570.200,1513.600
1.600,4.400,89.200,1.200,3.600,0.0,0.0,3276.800,808028.800,10823875.600,0.0,0.0,1547.200,1466.600
1.800,4.400,89.200,0.800,3.800,0.0,0.0,2457.600,820450.800,10991273.200,0.0,0.0,1717.400,1710.200
1.603,4.208,90.381,0.0,3.808,0.0,0.0,819.200,783684.400,10499178.0,0.0,0.0,1632.600,1592.600
1.400,4.0,90.800,0.600,3.200,0.0,0.0,4096.0,732539.200,9807597.600,0.0,0.0,1502.200,1404.0
1.597,3.992,91.018,0.0,3.393,0.0,0.0,0.0,692655.800,9284460.600,0.0,0.0,1556.800,1532.600
1.400,3.800,91.0,0.600,3.200,0.0,0.0,2457.600,726273.200,9729574.800,0.0,0.0,1465.800,1371.400
1.603,4.008,90.982,0.0,3.407,0.0,0.0,0.0,756246.400,10129996.0,0.0,0.0,1531.600,1402.200
1.597,3.992,90.619,0.599,3.194,0.0,0.0,2457.600,711345.600,9527403.200,0.0,0.0,1468.800,1365.600
1.403,4.008,91.383,0.0,3.206,0.0,0.0,0.0,727724.400,9746699.800,0.0,0.0,1478.0,1351.800
1.597,3.792,90.220,0.998,3.393,0.0,0.0,3276.800,705113.0,9440982.0,0.0,0.0,1504.0,1457.400
1.600,4.0,89.800,1.400,3.200,0.0,0.0,2457.600,723442.0,9699632.800,0.0,0.0,1566.200,1503.0


"Host:","foraslvms8",,,,"User:","arinaldi"
"Cmdline:","dstat --output Baseline2/2.2/Get/dstat40_1.csv 5 15",,,,"Date:","02 Dec 2017 14:42:07 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
3.759,5.715,80.134,0.703,9.690,0.0,11959.704,2327044.803,0.0,0.0,0.0,0.0,1391.693,1388.964
1.200,3.400,92.200,0.400,2.800,0.0,0.0,3276.800,617709.400,8253353.800,0.0,0.0,1297.0,1235.600
1.400,3.600,91.800,0.0,3.200,0.0,0.0,0.0,735385.600,9844334.800,0.0,0.0,1409.200,1298.400
1.800,4.600,89.200,0.600,3.800,0.0,0.0,4096.0,835946.800,11195485.200,0.0,0.0,1645.400,1552.400
1.600,4.0,90.0,1.0,3.400,0.0,0.0,3276.800,773280.400,10355796.0,0.0,0.0,1472.0,1356.800
