"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms7",,,,"User:","arinaldi"
"Cmdline:","dstat --output Baseline2/2.2/Set/dstat32_1.csv 5 15",,,,"Date:","02 Dec 2017 14:53:44 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
2.663,5.553,86.834,1.181,3.769,0.0,26709.579,6040588.875,0.0,0.0,0.0,0.0,1902.542,2045.444
3.400,5.800,85.200,0.600,5.0,0.0,0.0,6553.600,13819717.200,912045.600,0.0,0.0,1955.600,1971.200
3.593,6.387,84.232,0.0,5.788,0.0,0.0,0.0,15396880.400,1015152.0,0.0,0.0,2134.400,2156.800
3.800,6.600,83.200,0.600,5.800,0.0,0.0,2457.600,15640605.600,1031013.400,0.0,0.0,2199.800,2224.400
3.600,6.600,83.400,0.400,6.0,0.0,0.0,3276.800,15588518.0,1028250.0,0.0,0.0,2232.200,2275.600
3.808,6.413,83.567,0.601,5.611,0.0,0.0,3276.800,15351824.800,1012177.200,0.0,0.0,2127.400,2133.0
3.400,5.800,85.0,0.400,5.400,0.0,0.0,2457.600,14277135.400,941344.400,0.0,0.0,2008.0,2004.200
3.400,6.200,85.0,0.0,5.400,0.0,0.0,1638.400,14743025.600,972054.400,0.0,0.0,2091.600,2104.0
3.600,6.0,84.400,0.600,5.400,0.0,0.0,9830.400,14789105.600,975293.400,0.0,0.0,2124.600,2102.400
3.200,6.0,85.200,0.0,5.600,0.0,0.0,0.0,14450492.400,952533.200,0.0,0.0,2131.800,2073.600
3.800,6.200,84.0,0.400,5.600,0.0,0.0,2457.600,14988218.200,988467.600,0.0,0.0,2214.400,2148.200
3.206,5.812,85.772,0.0,5.210,0.0,0.0,0.0,14231956.400,938354.800,0.0,0.0,1931.800,1869.200
3.006,5.411,86.172,0.601,4.810,0.0,0.0,2457.600,12931407.0,852618.400,0.0,0.0,1779.400,1650.600
2.994,4.790,87.425,0.399,4.391,0.0,0.0,2457.600,11777099.400,776633.0,0.0,0.0,1630.400,1481.0
3.0,5.200,87.200,0.0,4.600,0.0,0.0,819.200,12612342.400,831583.600,0.0,0.0,1581.0,1426.800
3.0,5.400,86.400,0.400,4.800,0.0,0.0,2457.600,13121370.0,865179.600,0.0,0.0,1738.800,1610.600


"Host:","foraslvms7",,,,"User:","arinaldi"
"Cmdline:","dstat --output Baseline2/2.2/Set/dstat32_1.csv 5 15",,,,"Date:","02 Dec 2017 14:59:23 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
2.703,5.577,86.757,1.144,3.819,0.0,25526.021,5773034.021,0.0,0.0,0.0,0.0,1901.000,2035.732
0.0,0.0,99.400,0.400,0.200,0.0,0.0,5734.400,13.200,76.400,0.0,0.0,272.200,17.800
3.194,5.389,86.627,0.0,4.790,0.0,0.0,3276.800,12943391.0,854224.800,0.0,0.0,1768.0,1641.200
3.400,6.200,84.400,0.400,5.600,0.0,0.0,2457.600,15203984.600,1001965.200,0.0,0.0,2035.200,1983.600
3.600,6.200,84.0,0.400,5.800,0.0,0.0,3276.800,15344390.200,1011703.600,0.0,0.0,2009.200,1861.600
3.206,5.411,86.172,0.401,4.810,0.0,0.0,3276.800,13056559.600,861781.400,0.0,0.0,1807.800,1685.0
3.586,6.175,84.064,0.398,5.777,0.0,0.0,2457.600,14990325.800,987860.800,0.0,0.0,2118.200,1917.600
3.407,6.012,84.569,0.401,5.611,0.0,0.0,4096.0,14461778.200,953652.0,0.0,0.0,1978.200,1851.600
3.600,6.200,84.0,0.600,5.600,0.0,0.0,2457.600,14924650.0,984042.400,0.0,0.0,2093.0,2003.200
