"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms7",,,,"User:","arinaldi"
"Cmdline:","dstat --output Baseline2/2.2/Set/dstat28_1.csv 5 15",,,,"Date:","02 Dec 2017 14:52:20 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
2.655,5.550,86.848,1.191,3.757,0.0,27022.725,6111374.238,0.0,0.0,0.0,0.0,1903.868,2049.233
2.789,4.781,86.653,1.394,4.382,0.0,0.0,9830.400,11581333.200,764362.800,0.0,0.0,1709.800,1735.200
3.0,5.400,86.800,0.0,4.800,0.0,0.0,9830.400,13187717.0,869090.800,0.0,0.0,1928.600,1931.400
3.206,5.611,85.571,0.401,5.210,0.0,0.0,2457.600,13995510.600,923184.800,0.0,0.0,1934.0,1917.400
3.400,5.600,85.800,0.200,5.0,0.0,0.0,2457.600,13403146.0,883903.400,0.0,0.0,1894.200,1861.600
2.806,5.010,87.575,0.0,4.609,0.0,0.0,819.200,12019879.600,792496.800,0.0,0.0,1733.200,1666.800
2.994,5.589,86.028,0.399,4.990,0.0,0.0,2457.600,13179036.400,868957.600,0.0,0.0,1798.800,1770.0
3.006,5.411,86.573,0.0,5.010,0.0,0.0,1638.400,13004153.400,857147.200,0.0,0.0,1822.400,1726.600
3.194,5.389,86.427,0.399,4.591,0.0,0.0,4096.0,12579178.800,829249.200,0.0,0.0,1780.200,1740.0
3.400,6.0,84.800,0.200,5.600,0.0,0.0,2457.600,14322291.600,944454.200,0.0,0.0,2060.0,2028.200
3.194,5.389,86.427,0.0,4.990,0.0,0.0,1638.400,12925277.800,852174.400,0.0,0.0,1812.0,1701.400
2.800,5.0,87.400,0.400,4.400,0.0,0.0,2457.600,11833831.200,780660.800,0.0,0.0,1584.400,1412.200
2.806,5.411,86.974,0.0,4.810,0.0,0.0,0.0,12822399.600,845022.0,0.0,0.0,1719.0,1604.800
3.600,6.0,84.600,0.400,5.400,0.0,0.0,2457.600,14290874.800,942657.600,0.0,0.0,2074.600,1860.0
3.200,5.600,86.200,0.0,5.0,0.0,0.0,819.200,13481499.400,888698.600,0.0,0.0,1906.800,1778.200
3.206,5.812,85.170,0.601,5.210,0.0,0.0,2457.600,13695562.800,903426.800,0.0,0.0,1997.400,1952.600


"Host:","foraslvms7",,,,"User:","arinaldi"
"Cmdline:","dstat --output Baseline2/2.2/Set/dstat28_1.csv 5 15",,,,"Date:","02 Dec 2017 14:57:58 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
2.692,5.570,86.776,1.155,3.807,0.0,25811.642,5837602.640,0.0,0.0,0.0,0.0,1900.919,2037.534
3.187,5.578,85.857,0.398,4.980,0.0,0.0,4096.0,13353779.800,880820.0,0.0,0.0,1960.400,1943.600
3.614,6.426,84.337,0.0,5.622,0.0,0.0,0.0,15301282.200,1009470.600,0.0,0.0,2233.800,2280.200
3.792,6.188,84.032,0.399,5.589,0.0,0.0,2457.600,14796183.0,975118.0,0.0,0.0,2146.400,2197.200
3.593,6.188,84.431,0.0,5.788,0.0,0.0,819.200,15080960.400,994313.600,0.0,0.0,2175.200,2220.600
3.0,5.200,87.0,0.400,4.400,0.0,0.0,5734.400,12271795.200,809535.600,0.0,0.0,1756.600,1681.800
